"","oppteam","season","team","id","pred","matchups","team.survscores","opp.survscores","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"1821","1437","2015","1326","2015_1326_1437",0.5,"1326_1437",0.483707773214145,0.355741921711598,1.38974336062902,1.47543126838733,1.17933325427919,1.84984319808367,0.5482,0.5798,69,0.5719,0.6691,22,0.5,1,32,9
"1822","1437","2015","1125","2015_1125_1437",0.5,"1125_1437",0.47087649165919,0.355741921711598,-0.456557682164201,2.37008279058229,1.17933325427919,1.84984319808367,0.4703,0.5324,247,0.5719,0.6691,22,1,1,145,9
"1823","1437","2015","1246","2015_1246_1437",0.5,"1246_1437",0.195535662290117,0.355741921711598,2.81672622343726,0.406748629765302,1.17933325427919,1.84984319808367,0.5707,0.678,25,0.5719,0.6691,22,1,1,58.5,9
"1824","1437","2015","1209","2015_1209_1437",0.5,"1209_1437",0.478834131968684,0.355741921711598,0.710188113632942,-0.178009116933828,1.17933325427919,1.84984319808367,0.4998,0.5695,150,0.5719,0.6691,22,0.888888888888889,1,227,9
"1825","1437","2015","1279","2015_1279_1437",0.5,"1279_1437",0.486864249818712,0.355741921711598,1.30925191979318,0.289000926251174,1.17933325427919,1.84984319808367,0.5546,0.5654,52,0.5719,0.6691,22,0.444444444444444,1,92,9
"1826","1437","2015","1186","2015_1186_1437",0.5,"1186_1437",0.472624387727066,0.355741921711598,0.533470752803599,2.38949171484468,1.17933325427919,1.84984319808367,0.4792,0.5557,212,0.5719,0.6691,22,0.727272727272727,1,243.5,9
"1827","1437","2015","1372","2015_1372_1437",0.5,"1372_1437",0.358706773722177,0.355741921711598,1.90301678531715,1.09365525020961,1.17933325427919,1.84984319808367,0.4935,0.592,170,0.5719,0.6691,22,0.9,1,100,9
"1828","1437","2015","1277","2015_1277_1437",0.5,"1277_1437",0.485780566598052,0.355741921711598,0.539469545370313,1.58914645892991,1.17933325427919,1.84984319808367,0.5906,0.607,7,0.5719,0.6691,22,0.7,1,5,9
"1829","1437","2015","1428","2015_1428_1437",0.5,"1428_1437",0.463932482088525,0.355741921711598,0.744456785066726,1.09299658566906,1.17933325427919,1.84984319808367,0.5643,0.6142,36,0.5719,0.6691,22,0.6,1,33.5,9
"1830","1437","2015","1242","2015_1242_1437",0.5,"1242_1437",0.457548637810785,0.355741921711598,1.56240534875969,-0.46204720586541,1.17933325427919,1.84984319808367,0.6269,0.6687,1,0.5719,0.6691,22,0.6,1,11,9
"1831","1438","2015","1352","2015_1352_1438",0.5,"1352_1438",0.502462543929253,0.333295933309954,0.137920998483018,-0.0171891813021659,0.455089086773684,0.444275361931781,0.476,0.5019,222,0.5742,0.656,20,0.777777777777778,0.777777777777778,135,99
"1832","1438","2015","1139","2015_1139_1438",0.5,"1139_1438",0.483752334873705,0.333295933309954,1.31979984443973,-0.0345659095958911,0.455089086773684,0.444275361931781,0.5672,0.5932,30,0.5742,0.656,20,0.5,0.777777777777778,43,99
"1833","1438","2015","1129","2015_1129_1438",0.5,"1129_1438",0.448516258296998,0.333295933309954,-0.358778066940572,1.91604235108864,0.455089086773684,0.444275361931781,0.5154,0.5798,117,0.5742,0.656,20,0.777777777777778,0.777777777777778,150,99
"1834","1438","2015","1412","2015_1412_1438",0.5,"1412_1438",0.508068586927699,0.333295933309954,0.736035927502248,-0.457549219266209,0.455089086773684,0.444275361931781,0.5204,0.5198,108,0.5742,0.656,20,0.6,0.777777777777778,59.5,99
"1835","1438","2015","1295","2015_1295_1438",0.5,"1295_1438",0.485609924397519,0.333295933309954,-0.650036047359359,0.411625075831055,0.455089086773684,0.444275361931781,0.4662,0.5392,260,0.5742,0.656,20,0.75,0.777777777777778,73,99
"1836","1438","2015","1209","2015_1209_1438",0.5,"1209_1438",0.478834131968684,0.333295933309954,0.710188113632942,-0.178009116933828,0.455089086773684,0.444275361931781,0.4998,0.5695,150,0.5742,0.656,20,0.888888888888889,0.777777777777778,227,99
"1837","1438","2015","1414","2015_1414_1438",0.5,"1414_1438",0.49611110488366,0.333295933309954,-0.176141511821465,0.643647839129242,0.455089086773684,0.444275361931781,0.5046,0.5421,143,0.5742,0.656,20,0.7,0.777777777777778,223.5,99
"1838","1438","2015","1124","2015_1124_1438",0.5,"1124_1438",0.471154450051783,0.333295933309954,1.06376794234117,0.367713115153114,0.455089086773684,0.444275361931781,0.6022,0.6299,3,0.5742,0.656,20,0.666666666666667,0.777777777777778,36.5,99
"1839","1438","2015","1314","2015_1314_1438",0.5,"1314_1438",0.479196948853885,0.333295933309954,2.56831517995003,0.362553786129861,0.455089086773684,0.444275361931781,0.6129,0.6273,2,0.5742,0.656,20,0.545454545454545,0.777777777777778,1,99
"1840","1438","2015","1264","2015_1264_1438",0.5,"1264_1438",0.498440418121308,0.333295933309954,0.966070499181888,-0.678655542491562,0.455089086773684,0.444275361931781,0.4615,0.5038,275,0.5742,0.656,20,0.777777777777778,0.777777777777778,184,99
"1841","1438","2015","1248","2015_1248_1438",0.5,"1248_1438",0.502483625097725,0.333295933309954,-0.707717344348208,1.63927757772201,0.455089086773684,0.444275361931781,0.489,0.5228,181,0.5742,0.656,20,0.75,0.777777777777778,313,99
"1842","1438","2015","1428","2015_1428_1438",0.5,"1428_1438",0.463932482088525,0.333295933309954,0.744456785066726,1.09299658566906,0.455089086773684,0.444275361931781,0.5643,0.6142,36,0.5742,0.656,20,0.6,0.777777777777778,33.5,99
"1843","1438","2015","1140","2015_1140_1438",0.5,"1140_1438",0.468356399876197,0.333295933309954,2.13870637864237,1.17989553392214,0.455089086773684,0.444275361931781,0.5451,0.5848,74,0.5742,0.656,20,0.875,0.777777777777778,31.5,99
"1844","1438","2015","1329","2015_1329_1438",0.5,"1329_1438",0.496446661069125,0.333295933309954,-0.248166286318697,0.129644798839225,0.455089086773684,0.444275361931781,0.5796,0.5716,17,0.5742,0.656,20,0.142857142857143,0.777777777777778,25,99
"1845","1438","2015","1316","2015_1316_1438",0.5,"1316_1438",0.472645841257785,0.333295933309954,0.417731177272512,1.39949248152128,0.455089086773684,0.444275361931781,0.439,0.5065,323,0.5742,0.656,20,0.888888888888889,0.777777777777778,324,99
"1846","1438","2015","1411","2015_1411_1438",0.5,"1411_1438",0.464119678689805,0.333295933309954,0.777673117932774,-0.884843593024427,0.455089086773684,0.444275361931781,0.4546,0.5251,293,0.5742,0.656,20,1,0.777777777777778,328.5,99
"1847","1438","2015","1157","2015_1157_1438",0.5,"1157_1438",0.482817670985052,0.333295933309954,0.92438978325159,0.293641269991396,0.455089086773684,0.444275361931781,0.4488,0.5188,305,0.5742,0.656,20,0.875,0.777777777777778,294,99
"1848","1438","2015","1235","2015_1235_1438",0.5,"1235_1438",0.471921138879997,0.333295933309954,1.31227403994627,1.74702387592936,0.455089086773684,0.444275361931781,0.5916,0.6353,6,0.5742,0.656,20,0.8,0.777777777777778,113,99
"1849","1438","2015","1208","2015_1208_1438",0.5,"1208_1438",0.478554998497714,0.333295933309954,1.17966368387909,-0.930259415717173,0.455089086773684,0.444275361931781,0.5632,0.582,39,0.5742,0.656,20,0.555555555555556,0.777777777777778,176,99
"1850","1438","2015","1186","2015_1186_1438",0.5,"1186_1438",0.472624387727066,0.333295933309954,0.533470752803599,2.38949171484468,0.455089086773684,0.444275361931781,0.4792,0.5557,212,0.5742,0.656,20,0.727272727272727,0.777777777777778,243.5,99
"1851","1438","2015","1234","2015_1234_1438",0.5,"1234_1438",0.475978163832279,0.333295933309954,1.30340353332211,-0.0779598426522309,0.455089086773684,0.444275361931781,0.566,0.5782,34,0.5742,0.656,20,0.666666666666667,0.777777777777778,88,99
"1852","1438","2015","1328","2015_1328_1438",0.5,"1328_1438",0.482663555858293,0.333295933309954,1.24776463746874,1.06266326664692,0.455089086773684,0.444275361931781,0.587,0.6145,13,0.5742,0.656,20,0.625,0.777777777777778,8.5,99
"1853","1438","2015","1242","2015_1242_1438",0.5,"1242_1438",0.457548637810785,0.333295933309954,1.56240534875969,-0.46204720586541,0.455089086773684,0.444275361931781,0.6269,0.6687,1,0.5742,0.656,20,0.6,0.777777777777778,11,99
"1854","1438","2015","1434","2015_1434_1438",0.5,"1434_1438",0.449487045719727,0.333295933309954,0.528969212720807,0.658257924115046,0.455089086773684,0.444275361931781,0.4751,0.5714,226,0.5742,0.656,20,0.857142857142857,0.777777777777778,222.5,99
"1855","1438","2015","1323","2015_1323_1438",0.5,"1323_1438",0.43072350843805,0.333295933309954,0.676936335924525,2.19940053305133,0.455089086773684,0.444275361931781,0.5435,0.616,77,0.5742,0.656,20,0.875,0.777777777777778,47.5,99
"1856","1438","2015","1173","2015_1173_1438",0.5,"1173_1438",0.461230687981209,0.333295933309954,0.295008829669677,-0.0466472585389268,0.455089086773684,0.444275361931781,0.5273,0.592,93,0.5742,0.656,20,0.7,0.777777777777778,57,99
"1857","1438","2015","1277","2015_1277_1438",0.5,"1277_1438",0.485780566598052,0.333295933309954,0.539469545370313,1.58914645892991,0.455089086773684,0.444275361931781,0.5906,0.607,7,0.5742,0.656,20,0.7,0.777777777777778,5,99
"1858","1438","2015","1326","2015_1326_1438",0.5,"1326_1438",0.483707773214145,0.333295933309954,1.38974336062902,1.47543126838733,0.455089086773684,0.444275361931781,0.5482,0.5798,69,0.5742,0.656,20,0.5,0.777777777777778,32,99
"1859","1438","2015","1125","2015_1125_1438",0.5,"1125_1438",0.47087649165919,0.333295933309954,-0.456557682164201,2.37008279058229,0.455089086773684,0.444275361931781,0.4703,0.5324,247,0.5742,0.656,20,1,0.777777777777778,145,99
"1860","1438","2015","1257","2015_1257_1438",0.5,"1257_1438",0.44438989211966,0.333295933309954,1.60630585531916,0.0439237741161585,0.455089086773684,0.444275361931781,0.5745,0.6089,19,0.5742,0.656,20,0.5,0.777777777777778,5,99
"1861","1438","2015","1181","2015_1181_1438",0.5,"1181_1438",0.365445433839092,0.333295933309954,1.98754241934158,1.60533569908471,0.455089086773684,0.444275361931781,0.5881,0.6613,12,0.5742,0.656,20,0.888888888888889,0.777777777777778,8,99
"1862","1438","2015","1116","2015_1116_1438",0.5,"1116_1438",0.448679247427482,0.333295933309954,2.1837307868438,0.880016327631489,0.455089086773684,0.444275361931781,0.5617,0.6123,42,0.5742,0.656,20,0.7,0.777777777777778,121,99
"1863","1438","2015","1320","2015_1320_1438",0.5,"1320_1438",0.369877394601694,0.333295933309954,-0.845576888676535,0.856976632910695,0.455089086773684,0.444275361931781,0.5167,0.6222,115,0.5742,0.656,20,0.875,0.777777777777778,75.5,99
"1864","1438","2015","1400","2015_1400_1438",0.5,"1400_1438",0.484446085726455,0.333295933309954,0.972107500745698,0.299251360261119,0.455089086773684,0.444275361931781,0.5805,0.5787,16,0.5742,0.656,20,0.444444444444444,0.777777777777778,27,99
"1865","1438","2015","1153","2015_1153_1438",0.5,"1153_1438",0.476091202991438,0.333295933309954,-0.103133647879918,-0.411569620604073,0.455089086773684,0.444275361931781,0.5516,0.5828,60,0.5742,0.656,20,0.625,0.777777777777778,78,99
"1866","1438","2015","1211","2015_1211_1438",0.5,"1211_1438",0.320023408466506,0.333295933309954,1.53699124077782,1.59611923367714,0.455089086773684,0.444275361931781,0.5452,0.643,72,0.5742,0.656,20,0.888888888888889,0.777777777777778,13.5,99
"1867","1438","2015","1207","2015_1207_1438",0.5,"1207_1438",0.486450298708187,0.333295933309954,1.09740287719466,-0.490764857906045,0.455089086773684,0.444275361931781,0.5883,0.6036,11,0.5742,0.656,20,0.714285714285714,0.777777777777778,55.5,99
"1868","1438","2015","1112","2015_1112_1438",0.5,"1112_1438",0.389994664128782,0.333295933309954,2.7115223883102,-0.0637961053194179,0.455089086773684,0.444275361931781,0.5713,0.6631,23,0.5742,0.656,20,1,0.777777777777778,39.5,99
"1869","1438","2015","1344","2015_1344_1438",0.5,"1344_1438",0.480723601365591,0.333295933309954,1.33858639084423,-0.582265366054273,0.455089086773684,0.444275361931781,0.5926,0.6077,5,0.5742,0.656,20,0.625,0.777777777777778,77,99
"1870","1438","2015","1417","2015_1417_1438",0.5,"1417_1438",0.490121344731549,0.333295933309954,1.20473874732246,0.332123600832629,0.455089086773684,0.444275361931781,0.5674,0.5719,29,0.5742,0.656,20,0.625,0.777777777777778,17,99
"1871","1438","2015","1279","2015_1279_1438",0.5,"1279_1438",0.486864249818712,0.333295933309954,1.30925191979318,0.289000926251174,0.455089086773684,0.444275361931781,0.5546,0.5654,52,0.5742,0.656,20,0.444444444444444,0.777777777777778,92,99
"1872","1438","2015","1372","2015_1372_1438",0.5,"1372_1438",0.358706773722177,0.333295933309954,1.90301678531715,1.09365525020961,0.455089086773684,0.444275361931781,0.4935,0.592,170,0.5742,0.656,20,0.9,0.777777777777778,100,99
"1873","1438","2015","1361","2015_1361_1438",0.5,"1361_1438",0.470820550410746,0.333295933309954,0.356468517471242,-0.118961276038392,0.455089086773684,0.444275361931781,0.5438,0.6011,76,0.5742,0.656,20,0.777777777777778,0.777777777777778,41,99
"1874","1438","2015","1301","2015_1301_1438",0.5,"1301_1438",0.493559352006513,0.333295933309954,0.898160533039626,0.636889839837466,0.455089086773684,0.444275361931781,0.5898,0.5799,9,0.5742,0.656,20,0.75,0.777777777777778,79.5,99
"1875","1438","2015","1374","2015_1374_1438",0.5,"1374_1438",0.443672617786092,0.333295933309954,1.26519361184121,-0.869506540182748,0.455089086773684,0.444275361931781,0.5629,0.627,40,0.5742,0.656,20,0.888888888888889,0.777777777777778,218,99
"1876","1438","2015","1217","2015_1217_1438",0.5,"1217_1438",0.458701868355348,0.333295933309954,0.288370004770286,-0.833186945346294,0.455089086773684,0.444275361931781,0.5064,0.5697,137,0.5742,0.656,20,0.777777777777778,0.777777777777778,240.5,99
"1877","1438","2015","1433","2015_1433_1438",0.5,"1433_1438",0.444359528626028,0.333295933309954,1.04258908110331,1.23881132926794,0.455089086773684,0.444275361931781,0.5829,0.6198,15,0.5742,0.656,20,0.727272727272727,0.777777777777778,67,99
"1878","1438","2015","1385","2015_1385_1438",0.5,"1385_1438",0.478832476423752,0.333295933309954,0.62070600872203,0.312643549190366,0.455089086773684,0.444275361931781,0.5712,0.5772,24,0.5742,0.656,20,0.625,0.777777777777778,108.5,99
"1879","1438","2015","1268","2015_1268_1438",0.5,"1268_1438",0.433169977437812,0.333295933309954,0.558514416298682,0.190755600434258,0.455089086773684,0.444275361931781,0.5609,0.6262,45,0.5742,0.656,20,0.875,0.777777777777778,46,99
"1880","1438","2015","1318","2015_1318_1438",0.5,"1318_1438",0.494404441078703,0.333295933309954,0.0206782355697216,-0.260035669644553,0.455089086773684,0.444275361931781,0.4891,0.5434,180,0.5742,0.656,20,0.777777777777778,0.777777777777778,107,99
"1881","1438","2015","1231","2015_1231_1438",0.5,"1231_1438",0.496890278732554,0.333295933309954,0.62494298798475,2.33357488862919,0.455089086773684,0.444275361931781,0.5687,0.5652,27,0.5742,0.656,20,0.375,0.777777777777778,200.5,99
"1882","1438","2015","1214","2015_1214_1438",0.5,"1214_1438",0.514359011319972,0.333295933309954,1.15986006629054,-0.97455023030369,0.455089086773684,0.444275361931781,0.4346,0.4569,331,0.5742,0.656,20,0.666666666666667,0.777777777777778,266.5,99
"1883","1438","2015","1345","2015_1345_1438",0.5,"1345_1438",0.491716240575818,0.333295933309954,1.13345565841545,-0.203767615052019,0.455089086773684,0.444275361931781,0.5531,0.5677,59,0.5742,0.656,20,0.666666666666667,0.777777777777778,16,99
"1884","1438","2015","1261","2015_1261_1438",0.5,"1261_1438",0.474663323890384,0.333295933309954,1.65338842249079,0.494624896029574,0.455089086773684,0.444275361931781,0.535,0.5658,86,0.5742,0.656,20,0.625,0.777777777777778,35,99
"1885","1438","2015","1172","2015_1172_1438",0.5,"1172_1438",0.437307898220389,0.333295933309954,0.378383441895954,3.76750111422477,0.455089086773684,0.444275361931781,0.5237,0.5866,103,0.5742,0.656,20,0.888888888888889,0.777777777777778,66,99
"1886","1438","2015","1138","2015_1138_1438",0.5,"1138_1438",0.475666801223273,0.333295933309954,2.080884718892,-0.0439119688316877,0.455089086773684,0.444275361931781,0.5412,0.5968,78,0.5742,0.656,20,0.888888888888889,0.777777777777778,116.5,99
"1887","1438","2015","1107","2015_1107_1438",0.5,"1107_1438",0.428548144119537,0.333295933309954,-0.0771664513996507,-0.138047179911353,0.455089086773684,0.444275361931781,0.4572,0.5352,287,0.5742,0.656,20,0.875,0.777777777777778,222.5,99
"1888","1438","2015","1246","2015_1246_1438",0.5,"1246_1438",0.195535662290117,0.333295933309954,2.81672622343726,0.406748629765302,0.455089086773684,0.444275361931781,0.5707,0.678,25,0.5742,0.656,20,1,0.777777777777778,58.5,99
"1889","1438","2015","1308","2015_1308_1438",0.5,"1308_1438",0.446493732334445,0.333295933309954,1.25607396754015,-1.03051784002964,0.455089086773684,0.444275361931781,0.4759,0.5333,223,0.5742,0.656,20,1,0.777777777777778,125.5,99
"1890","1438","2015","1332","2015_1332_1438",0.5,"1332_1438",0.462993297516657,0.333295933309954,0.589906984854231,1.55261178689809,0.455089086773684,0.444275361931781,0.5619,0.5977,41,0.5742,0.656,20,0.777777777777778,0.777777777777778,148,99
"1891","1438","2015","1437","2015_1437_1438",0.5,"1437_1438",0.355741921711598,0.333295933309954,1.17933325427919,1.84984319808367,0.455089086773684,0.444275361931781,0.5719,0.6691,22,0.5742,0.656,20,1,0.777777777777778,9,99
"1892","1452","2015","1374","2015_1374_1452",0.5,"1374_1452",0.443672617786092,0.460886487439296,1.26519361184121,-0.869506540182748,2.38674119890801,0.139555950669404,0.5629,0.627,40,0.5685,0.6042,28,0.888888888888889,0.5,218,18
"1893","1452","2015","1116","2015_1116_1452",0.5,"1116_1452",0.448679247427482,0.460886487439296,2.1837307868438,0.880016327631489,2.38674119890801,0.139555950669404,0.5617,0.6123,42,0.5685,0.6042,28,0.7,0.5,121,18
"1894","1452","2015","1217","2015_1217_1452",0.5,"1217_1452",0.458701868355348,0.460886487439296,0.288370004770286,-0.833186945346294,2.38674119890801,0.139555950669404,0.5064,0.5697,137,0.5685,0.6042,28,0.777777777777778,0.5,240.5,18
"1895","1452","2015","1361","2015_1361_1452",0.5,"1361_1452",0.470820550410746,0.460886487439296,0.356468517471242,-0.118961276038392,2.38674119890801,0.139555950669404,0.5438,0.6011,76,0.5685,0.6042,28,0.777777777777778,0.5,41,18
"1896","1452","2015","1326","2015_1326_1452",0.5,"1326_1452",0.483707773214145,0.460886487439296,1.38974336062902,1.47543126838733,2.38674119890801,0.139555950669404,0.5482,0.5798,69,0.5685,0.6042,28,0.5,0.5,32,18
"1897","1452","2015","1235","2015_1235_1452",0.5,"1235_1452",0.471921138879997,0.460886487439296,1.31227403994627,1.74702387592936,2.38674119890801,0.139555950669404,0.5916,0.6353,6,0.5685,0.6042,28,0.8,0.5,113,18
"1898","1452","2015","1301","2015_1301_1452",0.5,"1301_1452",0.493559352006513,0.460886487439296,0.898160533039626,0.636889839837466,2.38674119890801,0.139555950669404,0.5898,0.5799,9,0.5685,0.6042,28,0.75,0.5,79.5,18
"1899","1452","2015","1352","2015_1352_1452",0.5,"1352_1452",0.502462543929253,0.460886487439296,0.137920998483018,-0.0171891813021659,2.38674119890801,0.139555950669404,0.476,0.5019,222,0.5685,0.6042,28,0.777777777777778,0.5,135,18
"1900","1452","2015","1124","2015_1124_1452",0.5,"1124_1452",0.471154450051783,0.460886487439296,1.06376794234117,0.367713115153114,2.38674119890801,0.139555950669404,0.6022,0.6299,3,0.5685,0.6042,28,0.666666666666667,0.5,36.5,18
"1901","1452","2015","1345","2015_1345_1452",0.5,"1345_1452",0.491716240575818,0.460886487439296,1.13345565841545,-0.203767615052019,2.38674119890801,0.139555950669404,0.5531,0.5677,59,0.5685,0.6042,28,0.666666666666667,0.5,16,18
"1902","1452","2015","1173","2015_1173_1452",0.5,"1173_1452",0.461230687981209,0.460886487439296,0.295008829669677,-0.0466472585389268,2.38674119890801,0.139555950669404,0.5273,0.592,93,0.5685,0.6042,28,0.7,0.5,57,18
"1903","1452","2015","1438","2015_1438_1452",0.5,"1438_1452",0.333295933309954,0.460886487439296,0.455089086773684,0.444275361931781,2.38674119890801,0.139555950669404,0.5742,0.656,20,0.5685,0.6042,28,0.777777777777778,0.5,99,18
"1904","1452","2015","1320","2015_1320_1452",0.5,"1320_1452",0.369877394601694,0.460886487439296,-0.845576888676535,0.856976632910695,2.38674119890801,0.139555950669404,0.5167,0.6222,115,0.5685,0.6042,28,0.875,0.5,75.5,18
"1905","1452","2015","1246","2015_1246_1452",0.5,"1246_1452",0.195535662290117,0.460886487439296,2.81672622343726,0.406748629765302,2.38674119890801,0.139555950669404,0.5707,0.678,25,0.5685,0.6042,28,1,0.5,58.5,18
"1906","1452","2015","1140","2015_1140_1452",0.5,"1140_1452",0.468356399876197,0.460886487439296,2.13870637864237,1.17989553392214,2.38674119890801,0.139555950669404,0.5451,0.5848,74,0.5685,0.6042,28,0.875,0.5,31.5,18
"1907","1452","2015","1139","2015_1139_1452",0.5,"1139_1452",0.483752334873705,0.460886487439296,1.31979984443973,-0.0345659095958911,2.38674119890801,0.139555950669404,0.5672,0.5932,30,0.5685,0.6042,28,0.5,0.5,43,18
"1908","1452","2015","1385","2015_1385_1452",0.5,"1385_1452",0.478832476423752,0.460886487439296,0.62070600872203,0.312643549190366,2.38674119890801,0.139555950669404,0.5712,0.5772,24,0.5685,0.6042,28,0.625,0.5,108.5,18
"1909","1452","2015","1414","2015_1414_1452",0.5,"1414_1452",0.49611110488366,0.460886487439296,-0.176141511821465,0.643647839129242,2.38674119890801,0.139555950669404,0.5046,0.5421,143,0.5685,0.6042,28,0.7,0.5,223.5,18
"1910","1452","2015","1437","2015_1437_1452",0.5,"1437_1452",0.355741921711598,0.460886487439296,1.17933325427919,1.84984319808367,2.38674119890801,0.139555950669404,0.5719,0.6691,22,0.5685,0.6042,28,1,0.5,9,18
"1911","1452","2015","1400","2015_1400_1452",0.5,"1400_1452",0.484446085726455,0.460886487439296,0.972107500745698,0.299251360261119,2.38674119890801,0.139555950669404,0.5805,0.5787,16,0.5685,0.6042,28,0.444444444444444,0.5,27,18
"1912","1452","2015","1157","2015_1157_1452",0.5,"1157_1452",0.482817670985052,0.460886487439296,0.92438978325159,0.293641269991396,2.38674119890801,0.139555950669404,0.4488,0.5188,305,0.5685,0.6042,28,0.875,0.5,294,18
"1913","1452","2015","1316","2015_1316_1452",0.5,"1316_1452",0.472645841257785,0.460886487439296,0.417731177272512,1.39949248152128,2.38674119890801,0.139555950669404,0.439,0.5065,323,0.5685,0.6042,28,0.888888888888889,0.5,324,18
"1914","1452","2015","1372","2015_1372_1452",0.5,"1372_1452",0.358706773722177,0.460886487439296,1.90301678531715,1.09365525020961,2.38674119890801,0.139555950669404,0.4935,0.592,170,0.5685,0.6042,28,0.9,0.5,100,18
"1915","1452","2015","1257","2015_1257_1452",0.5,"1257_1452",0.44438989211966,0.460886487439296,1.60630585531916,0.0439237741161585,2.38674119890801,0.139555950669404,0.5745,0.6089,19,0.5685,0.6042,28,0.5,0.5,5,18
"1916","1452","2015","1268","2015_1268_1452",0.5,"1268_1452",0.433169977437812,0.460886487439296,0.558514416298682,0.190755600434258,2.38674119890801,0.139555950669404,0.5609,0.6262,45,0.5685,0.6042,28,0.875,0.5,46,18
"1917","1452","2015","1417","2015_1417_1452",0.5,"1417_1452",0.490121344731549,0.460886487439296,1.20473874732246,0.332123600832629,2.38674119890801,0.139555950669404,0.5674,0.5719,29,0.5685,0.6042,28,0.625,0.5,17,18
"1918","1452","2015","1344","2015_1344_1452",0.5,"1344_1452",0.480723601365591,0.460886487439296,1.33858639084423,-0.582265366054273,2.38674119890801,0.139555950669404,0.5926,0.6077,5,0.5685,0.6042,28,0.625,0.5,77,18
"1919","1452","2015","1112","2015_1112_1452",0.5,"1112_1452",0.389994664128782,0.460886487439296,2.7115223883102,-0.0637961053194179,2.38674119890801,0.139555950669404,0.5713,0.6631,23,0.5685,0.6042,28,1,0.5,39.5,18
"1920","1452","2015","1138","2015_1138_1452",0.5,"1138_1452",0.475666801223273,0.460886487439296,2.080884718892,-0.0439119688316877,2.38674119890801,0.139555950669404,0.5412,0.5968,78,0.5685,0.6042,28,0.888888888888889,0.5,116.5,18
"1921","1452","2015","1208","2015_1208_1452",0.5,"1208_1452",0.478554998497714,0.460886487439296,1.17966368387909,-0.930259415717173,2.38674119890801,0.139555950669404,0.5632,0.582,39,0.5685,0.6042,28,0.555555555555556,0.5,176,18
"1922","1452","2015","1125","2015_1125_1452",0.5,"1125_1452",0.47087649165919,0.460886487439296,-0.456557682164201,2.37008279058229,2.38674119890801,0.139555950669404,0.4703,0.5324,247,0.5685,0.6042,28,1,0.5,145,18
"1923","1452","2015","1153","2015_1153_1452",0.5,"1153_1452",0.476091202991438,0.460886487439296,-0.103133647879918,-0.411569620604073,2.38674119890801,0.139555950669404,0.5516,0.5828,60,0.5685,0.6042,28,0.625,0.5,78,18
"1924","1452","2015","1248","2015_1248_1452",0.5,"1248_1452",0.502483625097725,0.460886487439296,-0.707717344348208,1.63927757772201,2.38674119890801,0.139555950669404,0.489,0.5228,181,0.5685,0.6042,28,0.75,0.5,313,18
"1925","1452","2015","1323","2015_1323_1452",0.5,"1323_1452",0.43072350843805,0.460886487439296,0.676936335924525,2.19940053305133,2.38674119890801,0.139555950669404,0.5435,0.616,77,0.5685,0.6042,28,0.875,0.5,47.5,18
"1926","1452","2015","1207","2015_1207_1452",0.5,"1207_1452",0.486450298708187,0.460886487439296,1.09740287719466,-0.490764857906045,2.38674119890801,0.139555950669404,0.5883,0.6036,11,0.5685,0.6042,28,0.714285714285714,0.5,55.5,18
"1927","1452","2015","1261","2015_1261_1452",0.5,"1261_1452",0.474663323890384,0.460886487439296,1.65338842249079,0.494624896029574,2.38674119890801,0.139555950669404,0.535,0.5658,86,0.5685,0.6042,28,0.625,0.5,35,18
"1928","1452","2015","1172","2015_1172_1452",0.5,"1172_1452",0.437307898220389,0.460886487439296,0.378383441895954,3.76750111422477,2.38674119890801,0.139555950669404,0.5237,0.5866,103,0.5685,0.6042,28,0.888888888888889,0.5,66,18
"1929","1452","2015","1186","2015_1186_1452",0.5,"1186_1452",0.472624387727066,0.460886487439296,0.533470752803599,2.38949171484468,2.38674119890801,0.139555950669404,0.4792,0.5557,212,0.5685,0.6042,28,0.727272727272727,0.5,243.5,18
"1930","1452","2015","1214","2015_1214_1452",0.5,"1214_1452",0.514359011319972,0.460886487439296,1.15986006629054,-0.97455023030369,2.38674119890801,0.139555950669404,0.4346,0.4569,331,0.5685,0.6042,28,0.666666666666667,0.5,266.5,18
"1931","1452","2015","1329","2015_1329_1452",0.5,"1329_1452",0.496446661069125,0.460886487439296,-0.248166286318697,0.129644798839225,2.38674119890801,0.139555950669404,0.5796,0.5716,17,0.5685,0.6042,28,0.142857142857143,0.5,25,18
"1932","1452","2015","1434","2015_1434_1452",0.5,"1434_1452",0.449487045719727,0.460886487439296,0.528969212720807,0.658257924115046,2.38674119890801,0.139555950669404,0.4751,0.5714,226,0.5685,0.6042,28,0.857142857142857,0.5,222.5,18
"1933","1452","2015","1211","2015_1211_1452",0.5,"1211_1452",0.320023408466506,0.460886487439296,1.53699124077782,1.59611923367714,2.38674119890801,0.139555950669404,0.5452,0.643,72,0.5685,0.6042,28,0.888888888888889,0.5,13.5,18
"1934","1452","2015","1277","2015_1277_1452",0.5,"1277_1452",0.485780566598052,0.460886487439296,0.539469545370313,1.58914645892991,2.38674119890801,0.139555950669404,0.5906,0.607,7,0.5685,0.6042,28,0.7,0.5,5,18
