"","oppteam","season","team","score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","scorediff","lose","X","daynum","numot","wloc","team.survscores","opp.survscores","win","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"285",1277,2012,1257,57,21,55,9,23,6,11,11,28,15,10,9,7,11,13,0,633,143,0,"N",0.435604313488684,0.400700535945232,"win",1.1094401265631,-0.268456219839222,1.29665622305181,-0.182260016538355,0.5897,0.6222,13,0.5908,0.5795,12,0.636363636363636,0.8,19,7
"286",1277,2013,1181,71,20,49,7,18,24,26,5,24,8,8,3,5,17,10,0,703,144,0,"N",0.390146478484371,0.44928817606517,"win",1.47261680792193,1.71450007668886,0.384984902205926,-0.186625316878557,0.6068,0.6724,1,0.5966,0.6369,3,0.625,0.5,2,15
"287",1277,2013,1272,48,19,64,5,23,5,10,11,18,8,11,7,5,18,-22,1,687,138,0,"N",0.372272074133875,0.44928817606517,"lose",1.94277246425052,0.454351864835519,0.384984902205926,-0.186625316878557,0.5477,0.6283,73,0.5966,0.6369,3,0.9,0.5,33,15
"288",1277,2013,1434,54,19,54,7,25,9,14,8,15,10,7,12,5,12,-11,1,661,136,0,"N",0.463129732312541,0.44928817606517,"lose",0.260032697415163,0.862416179157632,0.384984902205926,-0.186625316878557,0.4977,0.573,152,0.5966,0.6369,3,0.857142857142857,0.5,81,15
"289",1277,2014,1174,78,20,55,8,20,30,39,7,17,7,8,4,1,19,-15,1,724,136,0,"N",0.433027853256115,0.43502547092824,"lose",1.66248643583457,-0.374431577435498,1.22460508941052,-1.64589540795956,0.4907,0.564,177,0.5796,0.6199,13,0.75,0.6,100,9
"290",1277,2014,1438,59,20,57,6,18,13,17,14,21,10,6,5,4,16,-2,1,773,144,0,"N",0.415564621947938,0.43502547092824,"lose",0.123080554620447,0.0359555049133496,1.22460508941052,-1.64589540795956,0.574,0.6371,24,0.5796,0.6199,13,0.888888888888889,0.6,20,9
"291",1277,2014,1163,60,17,49,5,22,21,22,7,23,8,8,7,3,12,6,0,776,146,0,"N",0.449985158410025,0.43502547092824,"win",0.585308124289889,-0.579344847139458,1.22460508941052,-1.64589540795956,0.5693,0.6145,30,0.5796,0.6199,13,0.7,0.6,26,9
"292",1277,2014,1217,73,22,53,6,17,23,30,8,24,8,11,4,3,17,-7,1,755,138,0,"N",0.421236718449407,0.43502547092824,"lose",1.06541331355437,0.601473063141367,1.22460508941052,-1.64589540795956,0.4797,0.5818,212,0.5796,0.6199,13,1,0.6,41,9
"293",1278,2013,1417,63,20,63,4,22,19,25,19,23,10,15,5,2,19,-20,1,677,137,0,"N",0.450013113140397,0.453585548931574,"lose",1.54321451083892,0.393028860829091,1.06608511272294,-0.659779946807955,0.5771,0.6088,20,0.5958,0.6001,4,0.7,0.375,38,15
"294",1278,2013,1196,78,21,37,10,20,26,36,6,20,13,14,7,3,18,14,0,693,139,0,"N",0.431196142088057,0.453585548931574,"win",0.32311300861802,2.67456553426852,1.06608511272294,-0.659779946807955,0.5758,0.6399,21,0.5958,0.6001,4,0.6,0.375,4,15
"295",1279,2013,1458,46,15,59,7,30,9,13,15,25,10,11,7,7,16,-11,1,678,137,0,"N",0.476801693779647,0.446846113814912,"lose",-0.0888792193476832,1.77798467780139,2.47538748245799,0.870467145883247,0.5849,0.6036,12,0.5235,0.5891,120,0.6,0.8,23,36
"296",1279,2013,1247,76,27,55,9,23,13,18,9,21,14,12,8,4,19,2,0,696,139,0,"N",0.478510424079006,0.446846113814912,"win",0.424491914379171,1.5798109317555,2.47538748245799,0.870467145883247,0.5468,0.59,77,0.5235,0.5891,120,0.571428571428571,0.8,54,36
"297",1281,2011,1153,78,29,54,4,11,16,22,13,23,14,11,3,2,15,15,0,519,136,0,"N",0.413570086067794,0.460914191700668,"win",0.864093974748897,-0.20629981278588,2.15699936065554,0.196535217595305,0.5869,0.5698,9,0.5573,0.5859,47,0.666666666666667,0.555555555555556,28,24
"298",1281,2012,1313,86,32,59,10,19,12,18,14,23,14,11,2,3,20,2,0,609,137,0,"N",0.456296502572518,0.390439911572448,"win",0.89334886386508,-0.848530066402266,1.4783790472232,2.14097028160413,0.4521,0.4375,286,0.5547,0.5869,47,0.888888888888889,0.8,143,7
"299",1281,2013,1161,84,25,51,7,14,27,33,12,30,10,14,1,3,17,12,0,654,136,0,"N",0.45357341376633,0.478941099995059,"win",1.61096810701347,-0.41084177603209,1.82080642021413,0.67369697378843,0.5644,0.6182,35,0.5592,0.598,48,0.555555555555556,0.555555555555556,28,29
"300",1285,2012,1458,73,23,48,10,19,17,19,11,26,15,10,3,8,15,24,0,599,136,0,"N",0.451841709978953,0.410151343232166,"win",-0.417577988332329,1.87490898853378,0.712427356362307,0.363109103756515,0.574,0.6227,28,0.4737,0.535,224,0.666666666666667,1,14,118
"301",1285,2013,1393,81,27,52,5,11,22,31,8,32,21,8,12,5,8,47,0,664,136,0,"N",0.432803135698172,0.405339573933983,"win",1.53263835035702,0.477449464221632,-0.148536424884801,0.63115800744365,0.5929,0.6275,7,0.4685,0.5563,241,0.545454545454545,0.777777777777778,8,133
"302",1287,2011,1257,61,22,48,10,25,7,16,6,23,14,16,14,7,18,-1,1,525,136,0,"N",0.464005478537602,0.450912652711606,"lose",1.83955099839642,-1.48117160882918,0.200863438962858,0.511532263903432,0.5962,0.5949,7,0.5006,0.5488,160,0.7,0.875,17,117
"303",1287,2011,1350,65,26,55,4,16,9,13,10,22,18,6,5,4,12,17,0,554,138,0,"N",0.464183176018604,0.450912652711606,"win",0.733240334389496,-1.79001920387976,0.200863438962858,0.511532263903432,0.55,0.6111,59,0.5006,0.5488,160,0.888888888888889,0.875,48,117
"304",1290,2012,1443,59,19,62,2,16,19,33,26,34,10,28,7,9,18,1,0,581,134,0,"N",0.519051464343472,0.416671788931723,"win",0.225714483775217,-0.93401930296367,0.538123925911402,0.518613571971223,0.4779,0.4834,211,0.4427,0.4475,314,0.7,0.9,236,224
"305",1291,2014,1107,71,27,47,2,9,15,19,6,36,12,14,3,1,13,7,0,714,134,0,"N",0.513167461868527,0.518217343767667,"win",-0.575447987194645,0.829437195156658,0.448568769149636,-1.65731299881475,0.4497,0.488,284,0.4662,0.486,242,0.857142857142857,0.666666666666667,202,249
"306",1292,2013,1388,67,21,46,8,14,17,25,8,25,9,7,3,0,15,13,0,648,134,0,"N",0.428314482631254,0.384109875668291,"win",0.878745570559948,1.51833768560788,1.63717912602352,-0.332655965129429,0.5369,0.6048,96,0.5159,0.6051,129,0.75,0.857142857142857,41,43
"307",1293,2012,1266,62,21,55,4,15,16,21,5,31,11,12,7,4,11,9,0,620,138,0,"N",0.425248055288652,0.323625775280501,"win",1.92541325222137,-0.216199743768557,1.18774668070787,0.17074889835647,0.5726,0.5684,30,0.464,0.5297,243,0.714285714285714,0.875,14,23
"308",1293,2012,1161,41,16,48,3,14,6,9,12,28,7,22,6,1,22,-17,1,593,136,0,"N",0.474218297900753,0.323625775280501,"lose",0.0374225578289147,-0.223814445820556,1.18774668070787,0.17074889835647,0.5678,0.5758,35,0.464,0.5297,243,0.555555555555556,0.875,71,23
"309",1294,2011,1361,68,27,66,9,22,5,8,15,30,11,4,5,5,8,18,0,528,136,0,"N",0.35049847974493,0.467775568937087,"win",1.37835255414051,-0.57884183469015,0.13963923509363,0.0808611432212786,0.5558,0.6158,48,0.4367,0.5257,316,0.888888888888889,0.888888888888889,7,147
"310",1295,2014,1328,75,25,72,12,30,13,18,18,19,14,10,5,3,16,-5,1,725,136,1,"N",0.465508884568628,0.445626939816871,"lose",2.01855904533894,-0.95479953780106,0.236332891061211,-0.0416043243899852,0.5792,0.6076,15,0.5182,0.5976,117,0.714285714285714,1,29,72
"311",1295,2014,1361,63,19,44,7,16,18,24,8,30,8,6,4,2,16,19,0,756,138,0,"N",0.360953437615242,0.445626939816871,"win",0.895946333042955,1.09930969134006,0.236332891061211,-0.0416043243899852,0.5402,0.6246,88,0.5182,0.5976,117,0.8,1,20,72
"312",1299,2013,1251,72,23,54,10,23,16,18,6,24,15,10,4,3,17,-1,1,647,134,0,"N",0.530903551145389,0.516151346387298,"lose",-0.253897543061066,-0.0668485149414518,0.13601201064148,-0.863028083567355,0.4438,0.4295,308,0.4338,0.4692,323,0.666666666666667,0.6,314,243
"313",1299,2013,1257,79,31,54,4,16,13,22,12,19,14,16,20,2,13,31,0,657,136,0,"N",0.401379312248549,0.516151346387298,"win",2.07632388917808,0.314632046598255,0.13601201064148,-0.863028083567355,0.5941,0.661,6,0.4338,0.4692,323,1,0.6,5,243
"314",1300,2014,1235,93,35,55,9,17,14,16,10,24,21,9,5,5,14,18,0,738,137,0,"N",0.415855329997736,0.36818817484674,"win",2.50306490425446,-1.74077109297012,1.05226107269927,1.13188227194786,0.5814,0.6391,12,0.4188,0.5379,337,0.8,1,13,117
"315",1301,2012,1361,65,23,61,8,23,11,14,8,21,9,9,3,2,17,-14,1,608,137,0,"N",0.436515519737988,0.480237912190503,"lose",0.760708985389396,0.089041885965978,1.16837383184656,-0.2168383977121,0.5771,0.6672,22,0.5474,0.521,67,0.6,0.5,34,56
"316",1301,2012,1242,60,24,64,1,14,11,20,20,30,13,14,9,11,14,3,0,637,144,0,"N",0.414521897027061,0.480237912190503,"win",1.68116587149796,0.104704104599487,1.16837383184656,-0.2168383977121,0.594,0.6793,9,0.5474,0.521,67,0.888888888888889,0.5,6,56
"317",1301,2012,1207,63,21,51,8,25,13,17,8,25,13,12,5,4,23,-3,1,628,139,0,"N",0.451526743257186,0.480237912190503,"lose",0.647665662709529,-0.24951260393123,1.16837383184656,-0.2168383977121,0.6186,0.6323,1,0.5474,0.521,67,0.625,0.5,16,56
"318",1301,2013,1396,76,24,50,7,18,21,33,4,20,13,5,5,4,15,4,0,682,137,0,"N",0.462891321558732,0.45570496824879,"win",0.816057413271742,1.16080624973667,1.77525190159707,0.106207127234266,0.5531,0.5912,62,0.5657,0.6023,33,0.777777777777778,0.7,53,26
"319",1301,2014,1387,83,31,64,9,18,12,26,9,32,16,9,7,4,26,3,0,729,136,1,"N",0.372905682787126,0.483039580413821,"win",0.782986241885201,0.0332552753228931,0.351023004249373,0.207151570317724,0.549,0.6069,73,0.5678,0.5716,33,0.5,0.5,26,71
"320",1301,2014,1462,59,23,55,2,14,11,16,11,20,7,13,3,0,17,-15,1,715,134,0,"N",0.470888732395672,0.483039580413821,"lose",0.361004858262105,0.498565247195673,0.351023004249373,0.207151570317724,0.5719,0.5804,26,0.5678,0.5716,33,0.444444444444444,0.5,43,71
"321",1304,2014,1124,74,17,42,2,13,38,48,9,28,9,12,7,2,16,14,0,735,137,0,"N",0.465801756806796,0.490175277465706,"win",0.848094105298037,-0.0663288437866125,-0.484737712056636,0.0393782228975781,0.5893,0.6019,8,0.5696,0.5789,29,0.818181818181818,0.75,34,77
"322",1307,2012,1253,68,28,65,4,16,8,14,16,20,13,15,6,2,19,-7,1,594,136,0,"N",0.440032031827246,0.405296209143675,"lose",1.40999302344509,0.291585256021068,1.17104909621189,0.938528733551186,0.5049,0.5465,146,0.5412,0.5631,80,0.8,0.8,50,28
"323",1307,2012,1257,59,22,48,7,15,8,12,7,18,9,11,9,5,14,3,0,619,138,0,"N",0.435604313488684,0.405296209143675,"win",1.1094401265631,-0.268456219839222,1.17104909621189,0.938528733551186,0.5897,0.6222,13,0.5412,0.5631,80,0.636363636363636,0.8,19,28
"324",1307,2013,1217,68,22,42,8,18,16,20,3,23,11,13,3,3,20,6,0,656,136,0,"N",0.490446326008656,0.415300872776843,"win",-0.0695257750893336,-0.0893113784928029,0.604134540482727,0.126097022469076,0.4878,0.5447,180,0.6032,0.6712,2,0.75,0.888888888888889,103,18
"325",1307,2014,1390,58,19,49,8,15,12,17,5,30,10,10,6,5,20,5,0,745,137,0,"N",0.491908292271808,0.446055554654129,"win",0.677783498613137,0.266583062982253,1.11739507052899,0.334767998730841,0.5771,0.5868,17,0.5648,0.6279,42,0.6,0.9,44,33
"326",1308,2012,1231,79,32,54,7,13,8,10,7,14,15,12,12,0,12,13,0,587,136,0,"N",0.429073872516232,0.47175735968955,"win",1.61536328127169,-0.306764908757836,2.72661252041084,-1.89076425573194,0.5523,0.4856,52,0.5431,0.5126,74,0.777777777777778,0.8,13,79
"327",1308,2013,1387,64,25,54,4,11,10,14,10,23,17,10,10,3,15,20,0,663,136,0,"N",0.412803977622417,0.44559113405836,"win",0.65204409879261,0.273352777868947,1.26467303487422,-1.39010671600119,0.5626,0.6223,38,0.5246,0.5768,116,0.9,0.777777777777778,42,99
"328",1308,2014,1361,73,23,59,6,17,21,27,10,30,9,11,8,9,18,4,0,728,136,1,"N",0.360953437615242,0.454027576514423,"win",0.895946333042955,1.09930969134006,1.40592468774832,1.58181586024027,0.5402,0.6246,88,0.4892,0.5611,188,0.8,0.888888888888889,20,77
"329",1313,2012,1196,84,28,53,10,28,18,25,13,35,13,13,4,4,12,34,0,625,139,0,"N",0.465286231270942,0.456296502572518,"win",0.864202664479403,2.87712414535246,0.89334886386508,-0.848530066402266,0.6014,0.6414,4,0.4521,0.4375,286,0.444444444444444,0.888888888888889,17.5,143
"330",1313,2012,1281,84,29,55,13,29,13,17,7,18,15,8,6,1,19,-2,1,609,137,0,"N",0.390439911572448,0.456296502572518,"lose",1.4783790472232,2.14097028160413,0.89334886386508,-0.848530066402266,0.5547,0.5869,47,0.4521,0.4375,286,0.8,0.888888888888889,7,143
"331",1314,2011,1449,83,33,72,10,19,7,7,14,26,17,13,6,2,20,-3,1,562,139,0,"N",0.480195634616487,0.438211881403026,"lose",3.15106341014552,-0.90003430643805,2.40928455625233,1.13614106151199,0.5494,0.5915,60,0.5789,0.544,17,0.727272727272727,0.9,21,21
"332",1314,2011,1266,63,23,63,2,16,15,20,18,24,8,18,4,8,17,-18,1,571,144,0,"N",0.501380444928126,0.438211881403026,"lose",1.3638063228586,1.03865396162586,2.40928455625233,1.13614106151199,0.5618,0.5825,40,0.5789,0.544,17,0.5,0.9,38,21
"333",1314,2011,1246,76,27,56,12,22,10,16,9,25,16,14,10,5,13,7,0,575,146,0,"N",0.46315533935821,0.438211881403026,"win",1.91140478188582,-0.595221929707753,2.40928455625233,1.13614106151199,0.5682,0.6658,31,0.5789,0.544,17,0.8,0.9,12,21
"334",1314,2011,1254,87,31,85,8,31,17,25,16,23,19,14,11,1,28,-15,1,541,137,0,"N",0.403707544986319,0.438211881403026,"lose",2.61889472851293,1.82729995363979,2.40928455625233,1.13614106151199,0.447,0.4531,294,0.5789,0.544,17,1,0.9,115,21
"335",1314,2012,1436,58,25,63,3,18,5,8,16,26,8,20,6,2,19,-19,1,610,137,0,"N",0.462672040399603,0.407194635445492,"lose",0.269595353127284,-0.2748796270472,3.6312255869627,-0.302924280737202,0.4706,0.5417,230,0.5989,0.6485,6,0.875,0.9,171,6
"336",1314,2012,1166,73,28,68,8,20,9,12,9,26,11,9,7,3,18,-14,1,629,139,0,"N",0.40818366555338,0.407194635445492,"lose",1.40717077353619,1.61206151447707,3.6312255869627,-0.302924280737202,0.5127,0.5221,132,0.5989,0.6485,6,0.875,0.9,20,6
"337",1314,2012,1242,80,29,63,4,14,18,24,11,30,14,8,9,3,16,13,0,642,146,0,"N",0.414521897027061,0.407194635445492,"win",1.68116587149796,0.104704104599487,3.6312255869627,-0.302924280737202,0.594,0.6793,9,0.5989,0.6485,6,0.888888888888889,0.9,6,6
"338",1314,2012,1325,65,23,71,12,32,7,8,7,23,17,13,13,3,22,-8,1,639,144,1,"N",0.446472985309415,0.407194635445492,"lose",0.805580948495038,0.66924175424626,3.6312255869627,-0.302924280737202,0.4982,0.4978,161,0.5989,0.6485,6,0.8,0.9,66,6
"339",1314,2013,1242,70,24,55,5,14,17,21,15,35,11,22,7,5,11,12,0,695,139,0,"N",0.370922286316713,0.472714676262789,"win",1.86355184679063,0.555659386783355,1.80003279364477,1.56769349552899,0.5782,0.6477,19,0.5907,0.6185,8,0.9,0.8,6,36
"340",1314,2013,1437,71,27,61,4,21,13,19,15,22,6,16,9,2,22,-7,1,679,137,0,"N",0.486150426919653,0.472714676262789,"lose",0.953156062374259,-1.13609251008937,1.80003279364477,1.56769349552899,0.5743,0.5797,22,0.5907,0.6185,8,0.625,0.8,70,36
"341",1314,2014,1344,77,28,53,4,16,17,21,9,17,12,10,4,8,14,-2,1,743,137,0,"N",0.478496223279261,0.437859447829617,"lose",0.82902263282098,0.354134216157862,1.81763438175459,1.66320251557922,0.5586,0.5873,54,0.576,0.6077,21,0.777777777777778,0.777777777777778,56,28
"342",1314,2014,1235,85,29,66,12,26,15,21,11,26,16,14,6,1,17,2,0,760,139,0,"N",0.415855329997736,0.437859447829617,"win",2.50306490425446,-1.74077109297012,1.81763438175459,1.66320251557922,0.5814,0.6391,12,0.576,0.6077,21,0.8,0.777777777777778,13,28
"343",1322,2013,1196,79,29,61,7,21,14,23,16,27,13,8,10,2,12,32,0,670,137,0,"N",0.431196142088057,0.459852054464557,"win",0.32311300861802,2.67456553426852,2.54875630185835,-0.188928315593501,0.5758,0.6399,21,0.4831,0.5545,194,0.6,0.777777777777778,4,125
"344",1323,2011,1103,56,23,64,7,21,3,6,8,24,10,8,6,4,21,-13,1,542,137,0,"N",0.482994076099612,0.427742284109955,"lose",0.616839869860363,-1.32513575832928,1.40898038199195,-0.788879105996641,0.5018,0.5457,158,0.5652,0.5838,35,0.818181818181818,0.75,132,13
"345",1323,2011,1199,71,22,48,9,19,18,25,9,31,15,12,2,9,18,14,0,559,139,0,"N",0.476015644014434,0.427742284109955,"win",0.831907734417017,0.562763596213287,1.40898038199195,-0.788879105996641,0.5535,0.5903,54,0.5652,0.5838,35,0.625,0.75,42,13
"346",1323,2012,1462,67,22,44,5,10,18,27,10,20,11,10,6,1,14,4,0,615,137,0,"N",0.475253693028033,0.465819672109613,"win",0.877497813592596,-0.845317159166502,0.037084485059416,0.853733485556603,0.5504,0.6099,56,0.5791,0.6414,20,0.555555555555556,0.666666666666667,56,55
"347",1323,2013,1235,76,29,59,9,21,9,12,5,22,19,6,4,1,13,18,0,673,137,0,"N",0.484650736930787,0.441784549228366,"win",1.44786175330619,2.54759780638774,0.31366333981268,1.20198042250197,0.5613,0.5903,43,0.5583,0.5981,49,0.666666666666667,0.555555555555556,43,28
"348",1324,2011,1400,85,30,63,4,9,21,26,15,27,14,10,4,9,14,4,0,546,137,0,"N",0.426613751664136,0.437758676529137,"win",2.09721193696153,0.941249925683594,2.46880327536575,-0.108881538704433,0.56,0.6025,44,0.5027,0.5791,156,0.6,1,11,77
"349",1325,2012,1378,56,20,46,2,15,14,19,10,23,10,10,5,6,16,-6,1,630,139,0,"N",0.503266585027181,0.446472985309415,"lose",-1.10752864706713,-0.661941506826314,0.805580948495038,0.66924175424626,0.5834,0.5022,17,0.4982,0.4978,161,0.666666666666667,0.8,96,66
"350",1325,2012,1276,60,22,54,7,23,9,11,11,18,11,10,2,0,16,-5,1,611,137,0,"N",0.470242112591227,0.446472985309415,"lose",-0.83084645490995,2.35974554539404,0.805580948495038,0.66924175424626,0.5844,0.5754,16,0.4982,0.4978,161,0.75,0.8,25,66
"351",1325,2012,1314,73,26,65,7,22,14,24,22,41,18,24,4,8,13,8,0,639,144,1,"N",0.407194635445492,0.446472985309415,"win",3.6312255869627,-0.302924280737202,0.805580948495038,0.66924175424626,0.5989,0.6485,6,0.4982,0.4978,161,0.9,0.8,6,66
"352",1326,2011,1427,46,18,53,4,17,6,7,11,15,6,13,7,0,13,-29,1,543,137,0,"N",0.5109070605771,0.31815406478529,"lose",0.0261608554571957,-0.0207358445732891,1.96225156327162,-0.954381197418833,0.4503,0.4922,286,0.548,0.6128,63,0.7,0.8,227,2
"353",1326,2011,1206,66,26,60,8,18,6,7,13,16,13,17,5,3,17,-32,1,563,139,0,"N",0.381928170643151,0.31815406478529,"lose",1.16244497796131,-0.55690290191504,1.96225156327162,-0.954381197418833,0.4991,0.5075,164,0.548,0.6128,63,0.857142857142857,0.8,41,2
"354",1326,2011,1246,62,22,48,6,17,12,14,7,25,11,11,3,11,18,2,0,570,144,0,"N",0.46315533935821,0.31815406478529,"win",1.91140478188582,-0.595221929707753,1.96225156327162,-0.954381197418833,0.5682,0.6658,31,0.548,0.6128,63,0.8,0.8,12,2
"355",1326,2012,1393,70,22,53,6,16,20,25,8,18,9,12,6,7,29,-7,1,641,145,0,"N",0.314384614298837,0.440137454608466,"lose",1.5692318931849,1.11659133874042,1.90246023543997,0.0659028842741784,0.5728,0.6201,29,0.577,0.6723,23,0.875,0.6,2,4
"356",1326,2012,1259,59,19,54,4,14,17,22,5,19,9,12,6,8,24,-19,1,595,136,0,"N",0.449070048256094,0.440137454608466,"lose",0.547414665578923,-1.35415579216622,1.90246023543997,0.0659028842741784,0.4873,0.4922,184,0.577,0.6723,23,0.666666666666667,0.6,119,4
"357",1326,2012,1153,66,26,56,9,23,5,8,8,21,8,18,5,5,21,-15,1,634,143,0,"N",0.471073278348664,0.440137454608466,"lose",0.623077387599818,1.31059405548576,1.90246023543997,0.0659028842741784,0.5387,0.5885,83,0.577,0.6723,23,0.7,0.6,55,4
"358",1326,2012,1242,64,25,56,3,11,11,14,12,30,14,17,5,8,15,2,0,644,152,0,"N",0.414521897027061,0.440137454608466,"win",1.68116587149796,0.104704104599487,1.90246023543997,0.0659028842741784,0.594,0.6793,9,0.577,0.6723,23,0.888888888888889,0.6,6,4
"359",1326,2012,1211,66,22,56,8,23,14,19,13,21,14,9,3,1,19,-7,1,621,138,0,"N",0.4368049761123,0.440137454608466,"lose",1.41302756082063,-0.176717201706114,1.90246023543997,0.0659028842741784,0.5299,0.5728,94,0.577,0.6723,23,0.777777777777778,0.6,24,4
"360",1326,2013,1455,70,22,59,8,20,18,23,13,27,9,12,8,9,23,4,0,708,145,0,"N",0.434506131514901,0.454514876711736,"win",0.688923005005853,0.601111794014078,0.58689761720875,0.9241280622211,0.5379,0.596,91,0.5857,0.6364,11,0.625,0.9,26,13
"361",1326,2013,1233,70,23,65,6,28,18,21,14,26,13,19,4,2,18,-25,1,680,137,0,"N",0.493515794938807,0.454514876711736,"lose",1.50217787522234,1.88546938127244,0.58689761720875,0.9241280622211,0.5069,0.5407,136,0.5857,0.6364,11,0.625,0.9,110,13
"362",1326,2013,1112,70,23,52,6,18,18,20,9,21,7,11,6,2,20,-3,1,700,143,0,"N",0.412285918062412,0.454514876711736,"lose",1.00949369185582,1.14381305101727,0.58689761720875,0.9241280622211,0.5724,0.6247,25,0.5857,0.6364,11,0.555555555555556,0.9,11,13
"363",1326,2013,1235,75,23,52,12,25,17,23,12,24,14,16,4,0,20,-3,1,698,139,0,"N",0.484650736930787,0.454514876711736,"lose",1.44786175330619,2.54759780638774,0.58689761720875,0.9241280622211,0.5613,0.5903,43,0.5857,0.6364,11,0.666666666666667,0.9,43,13
"364",1326,2014,1173,60,22,49,3,13,13,17,4,24,12,13,10,0,14,1,0,719,136,0,"N",0.468694870772762,0.415430339654054,"win",0.582103732087797,-0.14808346875892,0.723066621048847,-0.0489616261593751,0.5539,0.5837,62,0.5777,0.6111,16,0.75,0.666666666666667,55,13
"365",1328,2013,1361,70,24,56,6,15,16,17,11,29,15,11,5,3,11,15,0,681,137,0,"N",0.465014855089211,0.490175047482784,"win",0.78190695900375,0.425827455797322,1.09222321662847,-0.239148395024742,0.5798,0.6042,15,0.574,0.5946,23,0.5,0.5,29,45
"366",1328,2014,1295,80,27,51,6,14,20,22,6,32,12,15,5,6,20,5,0,725,136,1,"N",0.445626939816871,0.465508884568628,"win",0.236332891061211,-0.0416043243899852,2.01855904533894,-0.95479953780106,0.5182,0.5976,117,0.5792,0.6076,15,1,0.714285714285714,72,29
"367",1329,2013,1332,68,23,59,8,22,14,21,14,30,12,18,8,3,19,13,0,662,136,0,"N",0.44821178919741,0.453917468372243,"win",1.75222535968296,-0.484309449558635,1.53633585981165,0.0216374585975348,0.5329,0.5898,101,0.5626,0.6085,39,0.666666666666667,0.666666666666667,31,22
"368",1329,2014,1211,85,25,50,9,18,26,41,7,30,13,15,5,1,28,8,0,737,137,0,"N",0.44627931319639,0.47020573539652,"win",1.00154957774672,-0.731459053014384,1.98585707623508,0.0242748316555386,0.5428,0.6181,82,0.5692,0.582,31,0.777777777777778,0.555555555555556,22,14
"369",1330,2011,1139,60,22,54,7,26,9,11,18,14,11,15,8,1,21,2,0,517,136,0,"N",0.458272833919525,0.443564232907094,"win",0.816641754885432,-0.712937099952782,0.356606714552536,0.159014021167259,0.5418,0.6267,76,0.5381,0.605,89,1,1,49,40
"370",1332,2013,1257,77,28,52,4,13,17,26,9,25,10,13,7,5,19,8,0,705,144,0,"N",0.401379312248549,0.44821178919741,"win",2.07632388917808,0.314632046598255,1.75222535968296,-0.484309449558635,0.5941,0.661,6,0.5329,0.5898,101,1,0.666666666666667,5,31
"371",1332,2013,1329,55,21,52,5,17,8,15,6,26,12,14,8,3,23,-13,1,662,136,0,"N",0.453917468372243,0.44821178919741,"lose",1.53633585981165,0.0216374585975348,1.75222535968296,-0.484309449558635,0.5626,0.6085,39,0.5329,0.5898,101,0.666666666666667,0.666666666666667,22,31
"372",1332,2013,1387,57,20,53,3,21,14,22,6,21,11,12,10,2,15,-17,1,688,138,0,"N",0.412803977622417,0.44821178919741,"lose",0.65204409879261,0.273352777868947,1.75222535968296,-0.484309449558635,0.5626,0.6223,38,0.5329,0.5898,101,0.9,0.666666666666667,42,31
"373",1332,2014,1458,85,29,60,11,28,16,25,14,22,15,8,1,1,17,8,0,757,138,0,"N",0.382148983992217,0.409913576356068,"win",0.607947400723369,-1.29430342399456,1.68325838434897,-0.449950128513286,0.5986,0.6418,2,0.5763,0.6069,19,0.777777777777778,0.888888888888889,9,27
"374",1332,2014,1140,68,20,61,5,19,23,30,12,20,14,9,4,0,25,-19,1,726,136,0,"N",0.472374286364398,0.409913576356068,"lose",2.63908214397184,1.5676638749658,1.68325838434897,-0.449950128513286,0.5727,0.6011,25,0.5763,0.6069,19,0.75,0.888888888888889,47,27
"375",1334,2013,1274,78,24,52,12,22,18,21,10,31,12,11,7,4,14,29,0,676,137,0,"N",0.40174500243492,0.486045856995065,"win",0.251927539056058,1.22288342530622,-0.46165883393787,0.322556048729096,0.5956,0.6542,5,0.5038,0.5407,137,0.7,0.818181818181818,13,125
"376",1336,2011,1396,66,24,49,5,18,13,15,8,20,10,10,6,5,13,2,0,529,136,0,"N",0.444345318059605,0.500784119371499,"win",1.16744360905719,-0.553972889850471,-0.772948694487672,-1.63884240873761,0.5549,0.6342,50,0.5417,0.4851,77,0.777777777777778,0.636363636363636,30,68
"377",1338,2011,1421,51,17,55,3,19,14,19,9,18,9,10,7,6,21,-23,1,526,136,0,"N",0.506076950532712,0.404332123127334,"lose",0.582834047638058,1.49912321819528,1.52714720516674,0.375523503172711,0.4845,0.4699,196,0.5866,0.6256,10,0.777777777777778,0.625,190,5
"378",1338,2011,1139,71,24,52,12,27,11,14,5,17,12,6,2,2,18,1,0,549,138,0,"N",0.458272833919525,0.404332123127334,"win",0.816641754885432,-0.712937099952782,1.52714720516674,0.375523503172711,0.5418,0.6267,76,0.5866,0.6256,10,1,0.625,49,5
"379",1338,2013,1455,73,19,49,2,20,33,41,11,26,11,11,10,1,20,18,0,666,136,0,"N",0.434506131514901,0.450204944112489,"win",0.688923005005853,0.601111794014078,0.99569048047488,0.289489210077,0.5379,0.596,91,0.5491,0.5904,71,0.625,0.571428571428571,26,18
